property_id,title,price,address,details_link,image_url,property_type,bedroom_icon,no_of_bedrooms,bathroom_icon,no_of_bathrooms,span_count
145772414,3 bedroom semi-detached house for sale,"£310,000","Halden Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145772414#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145772414/8764_ROM240129_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145120733,3 bedroom terraced house for sale,"£310,000","Bracken Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145120733#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145120733/8764_ROM240126_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142204247,3 bedroom terraced house for sale,"£300,000","Footner Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/142204247#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142204247/8764_ROM230516_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150375032,2 bedroom terraced house for sale,"£300,000","St. Johns Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150375032#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150375032/8764_ROM240326_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146368367,3 bedroom terraced house for sale,"£300,000","Mercer Way, Romsey, Hampshire",https://www.rightmove.co.uk/properties/146368367#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146368367/8764_ROM210501_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142587008,3 bedroom end of terrace house for sale,"£300,000","Mountbatten Avenue, Romsey, Hampshire",https://www.rightmove.co.uk/properties/142587008#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142587008/8764_ROM230577_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145176257,3 bedroom link detached house for sale,"£300,000","Launcelyn Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145176257#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145176257/8764_ROM230116_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150404387,3 bedroom semi-detached house for sale,"£300,000","Eldon Road, Kings Somborne, Stockbridge, Hampshire",https://www.rightmove.co.uk/properties/150404387#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150404387/8764_ROM240387_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147341993,3 bedroom link detached house for sale,"£300,000","Westering, Romsey",https://www.rightmove.co.uk/properties/147341993#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147341993/8764_ROM210141_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147958562,2 bedroom terraced house for sale,"£300,000","Chivers Road, Romsey",https://www.rightmove.co.uk/properties/147958562#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147958562/8764_ROM240252_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144715118,2 bedroom detached bungalow for sale,"£300,000","Rownhams Lane, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/144715118#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144715118/8764_ROM240095_IMG_08_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150218477,2 bedroom terraced house for sale,"£295,000","Langham Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/150218477#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150218477/8764_ROM240306_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149585855,3 bedroom terraced house for sale,"£294,000","Viney Avenue, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149585855#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149585855/8764_ROM240361_IMG_13_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150004502,2 bedroom end of terrace house for sale,"£290,000","Cherville Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150004502#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150004502/8764_ROM240375_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149097506,2 bedroom terraced house for sale,"£290,000","Hunters Crescent, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149097506#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149097506/8764_ROM240295_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
139329407,3 bedroom terraced house for sale,"£290,000","Bransley Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/139329407#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/139329407/8764_ROM230456_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144843446,1 bedroom semi-detached bungalow for sale,"£285,000","Latham Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144843446#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144843446/8764_ROM230583_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148339772,3 bedroom terraced house for sale,"£285,000","Woodley Lane, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148339772#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148339772/8764_ROM190454_IMG_13_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147300845,2 bedroom semi-detached house for sale,"£285,000","Seymour Lane, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/147300845#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147300845/8764_ROM230598_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145085282,3 bedroom terraced house for sale,"£280,000","Fleming Avenue, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145085282#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145085282/8764_ROM230195_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149610674,2 bedroom end of terrace house for sale,"£280,000","Hunters Crescent, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149610674#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149610674/8764_ROM240367_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
138846776,3 bedroom end of terrace house for sale,"£280,000","Bracken Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/138846776#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/138846776/8764_ROM230424_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
151005740,2 bedroom terraced house for sale,"£280,000","Proctor Drive, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/151005740#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/151005740/8764_ROM190098_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144709727,2 bedroom terraced house for sale,"£280,000","Langham Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/144709727#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144709727/8764_ROM230429_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145434275,3 bedroom semi-detached house for sale,"£280,000","Butts Green, Lockerley, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145434275#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145434275/8764_ROM240130_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
132545684,2 bedroom apartment for sale,"£275,000","Middlebridge Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/132545684#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/132545684/8764_ROM230118_IMG_11_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146059580,2 bedroom terraced house for sale,"£275,000","Station Approach, Romsey, Hampshire",https://www.rightmove.co.uk/properties/146059580#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146059580/8764_ROM240020_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144595595,2 bedroom terraced house for sale,"£270,000","Station Approach, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144595595#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144595595/8764_ROM240078_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
129968087,1 bedroom apartment for sale,"£270,000","Abbotswood Common Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/129968087#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/129968087/8764_ROM220507_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145899017,1 bedroom apartment for sale,"£267,500","Duttons Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145899017#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145899017/8764_ROM240160_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144623030,3 bedroom terraced house for sale,"£265,000","Sutherland Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144623030#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144623030/8764_ROM240057_IMG_09_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144759401,2 bedroom apartment for sale,"£260,000","Tadburn Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144759401#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144759401/8764_ROM240105_IMG_11_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142741616,2 bedroom end of terrace house for sale,"£260,000","Ganger Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/142741616#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142741616/8764_ROM230588_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143293817,2 bedroom end of terrace house for sale,"£259,500","Fleming Court, Norton Welch Close, North Baddesley, Southampton",https://www.rightmove.co.uk/properties/143293817#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143293817/8764_ROM230539_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
134900078,1 bedroom apartment for sale,"£250,000","Duttons Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/134900078#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/134900078/8764_ROM230257_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143616815,2 bedroom terraced house for sale,"£250,000","Rufus Gardens, Totton, Southampton, Hampshire",https://www.rightmove.co.uk/properties/143616815#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143616815/8764_ROM240014_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149811269,2 bedroom semi-detached house for sale,"£250,000","Minchin Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149811269#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149811269/8764_ROM240381_IMG_10_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150453218,2 bedroom apartment for sale,"£245,000","Stevens Road, Eastleigh, Hampshire",https://www.rightmove.co.uk/properties/150453218#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150453218/8764_ROM240405_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148754057,2 bedroom terraced house for sale,"£230,000","Mercury Close, Southampton, Hampshire",https://www.rightmove.co.uk/properties/148754057#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148754057/8764_ROM240309_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149637212,2 bedroom apartment for sale,"£230,000","Howard Road, Southampton, Hampshire",https://www.rightmove.co.uk/properties/149637212#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149637212/8764_ROM240356_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150452414,2 bedroom apartment for sale,"£230,000","Winchester Road, Romsey",https://www.rightmove.co.uk/properties/150452414#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150452414/8764_ROM210213_IMG_12_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148151756,2 bedroom apartment for sale,"£229,500","Montfort Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148151756#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148151756/8764_ROM240288_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146135582,2 bedroom apartment for sale,"£220,000","Broadwater Road, Romsey",https://www.rightmove.co.uk/properties/146135582#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146135582/8764_ROM210322_IMG_12_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
86488506,2 bedroom apartment for sale,"£220,000","Chilcott Court, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/86488506#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/86488506/8764_ROM230507_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145628600,1 bedroom apartment for sale,"£210,000","Conager Close, Nursling, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145628600#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145628600/8764_ROM230569_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
134968961,2 bedroom apartment for sale,"£210,000","Broadwater Road, Romsey",https://www.rightmove.co.uk/properties/134968961#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/134968961/8764_ROM210478_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150834572,1 bedroom apartment for sale,"£210,000","Latimer Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150834572#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150834572/8764_ROM240424_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148001198,1 bedroom apartment for sale,"£200,000","Montfort College, Botley Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148001198#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148001198/8764_ROM240281_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
121786931,2 bedroom apartment for sale,"£200,000","Broadwater Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/121786931#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/121786931/8764_ROM220141_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
138736229,2 bedroom apartment for sale,"£195,000","Lansdowne Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/138736229#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/138736229/8764_ROM230319_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147048020,1 bedroom maisonette for sale,"£190,000","Cutforth Way, Romsey, Hampshire",https://www.rightmove.co.uk/properties/147048020#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147048020/8764_ROM240211_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143787749,1 bedroom apartment for sale,"£175,000","Brewery Lane, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143787749#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143787749/8764_ROM240051_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
137888819,1 bedroom apartment for sale,"£170,000","Alma Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/137888819#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/137888819/8764_ROM230277_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
132031343,1 bedroom apartment for sale,"£165,000","Bridge Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/132031343#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/132031343/8764_ROM230070_IMG_08_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
139373624,1 bedroom apartment for sale,"£160,000","Alma Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/139373624#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/139373624/8764_ROM230381_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144277058,1 bedroom apartment for sale,"£160,000","Mill Lane, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144277058#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144277058/8764_ROM240006_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
136050119,1 bedroom apartment for sale,"£152,500","Alma Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/136050119#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/136050119/8764_ROM220168_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145160735,1 bedroom apartment for sale,"£150,000","Alma Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145160735#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145160735/8764_ROM240115_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
138023315,1 bedroom apartment for sale,"£145,000","Bridge Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/138023315#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/138023315/8764_ROM230384_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142979513,1 bedroom apartment for sale,"£135,000","Danebury Way, Nursling, Southampton, Hampshire",https://www.rightmove.co.uk/properties/142979513#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142979513/8764_ROM230593_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150335615,1 bedroom apartment for sale,"£135,000","Kingsmead, Lower Common Road, West Wellow, Romsey",https://www.rightmove.co.uk/properties/150335615#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150335615/8764_ROM240389_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150453263,2 bedroom apartment for sale,"£134,750","Stevens Road, Eastleigh, Hampshire",https://www.rightmove.co.uk/properties/150453263#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150453263/8764_ROM240407_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148056029,1 bedroom apartment for sale,"£130,000","Kingsmead, Lower Common Road, West Wellow, Romsey",https://www.rightmove.co.uk/properties/148056029#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148056029/8764_ROM240229_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
141026147,1 bedroom maisonette for sale,"£125,000","Hoe Lane, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/141026147#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/141026147/8764_ROM230520_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
125980244,1 bedroom apartment for sale,"£125,000","Great Well Drive, Romsey, Hampshire",https://www.rightmove.co.uk/properties/125980244#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/125980244/8764_ROM220316_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150067502,1 bedroom apartment for sale,"£120,000","Sutherland Close, Romsey",https://www.rightmove.co.uk/properties/150067502#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150067502/8764_ROM240254_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
134455676,1 bedroom apartment for sale,"£120,000","Middlebridge Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/134455676#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/134455676/8764_ROM230227_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145417262,1 bedroom apartment for sale,"£119,000","Sutherland Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145417262#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145417262/8764_ROM240082_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144083651,1 bedroom apartment for sale,"£110,000","Sutherland Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144083651#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144083651/8764_ROM240048_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
140060462,1 bedroom apartment for sale,"£100,000","Alma Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/140060462#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/140060462/8764_ROM230250_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
138307631,1 bedroom apartment for sale,"£82,500","Middlebridge Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/138307631#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/138307631/8764_ROM230003_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147432596,1 bedroom apartment for sale,"£80,000","Nightingale House, Great Well Drive, Romsey, Hampshire",https://www.rightmove.co.uk/properties/147432596#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147432596/8764_ROM180608_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
